rid^facility_name^address^last_inspected^violation_code^violation^violation_count^num_crit_not_corrected^num_non_critical^description^local_health_dept^county^facility_address^city^zipcode^nysdoh^municipality^operation_name^permit_exp_date^permitted^business^corp_name^operator_lname^operator_fname^nys_health_id^inspection_type^comments^state^coords
50123250^KFC^48 SOUTH ROUTE 9W,  WEST HAVERSTRAW^2025-07-31^10B^Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)^0^0^4^Food Service Establishment - Food Service Establishment^Rockland County^ROCKLAND^48 SOUTH ROUTE 9W^WEST HAVERSTRAW^10993^435100^HAVERSTRAW^KFC^2026-04-30^KFC/PIZZA HUT EXPRESS^KFC^C & B RESTAURANT CORP.^CAVEGN^JOSEPH^428217^Inspection^Violations discussed with N.I.|Please be aware that any violation of the NYS Sanitary Code subpart 14-1 may be subject to a civil penalty of up to $2,000 per day.^NY^41.204268^ -73.98402
50123250^KFC^48 SOUTH ROUTE 9W,  WEST HAVERSTRAW^2025-07-31^12E^Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing^0^0^4^Food Service Establishment - Food Service Establishment^Rockland County^ROCKLAND^48 SOUTH ROUTE 9W^WEST HAVERSTRAW^10993^435100^HAVERSTRAW^KFC^2026-04-30^KFC/PIZZA HUT EXPRESS^KFC^C & B RESTAURANT CORP.^CAVEGN^JOSEPH^428217^Inspection^Violations discussed with N.I.|Please be aware that any violation of the NYS Sanitary Code subpart 14-1 may be subject to a civil penalty of up to $2,000 per day.^NY^41.204268^ -73.98402
50123250^KFC^48 SOUTH ROUTE 9W,  WEST HAVERSTRAW^2025-07-31^15A^Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces^0^0^4^Food Service Establishment - Food Service Establishment^Rockland County^ROCKLAND^48 SOUTH ROUTE 9W^WEST HAVERSTRAW^10993^435100^HAVERSTRAW^KFC^2026-04-30^KFC/PIZZA HUT EXPRESS^KFC^C & B RESTAURANT CORP.^CAVEGN^JOSEPH^428217^Inspection^Violations discussed with N.I.|Please be aware that any violation of the NYS Sanitary Code subpart 14-1 may be subject to a civil penalty of up to $2,000 per day.^NY^41.204268^ -73.98402
2c5238a5^SKOI-YASE SCHOOL^65 FAYETTE STREET,  WATERLOO^2025-04-07^^No violations found.^0^0^0^Institutional Food Service - School K-12 Food Service^Seneca  County^SENECA^65 FAYETTE STREET^WATERLOO^13165^492101^WATERLOO^SKOI-YASE SCHOOL^2026-02-28^^SKOI-YASE SCHOOL^^CENTRAL SCHOOLS^WATERLOO^308408^Inspection^^NY^42.896163^ -76.863439
44c24609^V.F.W. POST 6433^29 WEST ELISHA STREET,  WATERLOO^2025-03-28^^No violations found.^0^0^0^Food Service Establishment - Restaurant^Seneca  County^SENECA^29 WEST ELISHA STREET^WATERLOO^13165^492101^WATERLOO^V.F.W. POST 6433^2026-04-30^^V.F.W. POST 6433^^POST 6433^V.F.W.^308404^Inspection^^NY^42.906601^ -76.86627
21e1ee5b^COCOA^2107A BOSTON POST ROAD,  LARCHMONT^2025-04-08^^No violations found.^0^0^0^Food Service Establishment - Bakery^Westchester County^WESTCHESTER^2107A BOSTON POST ROAD^LARCHMONT^10538^592900^MAMARONECK^COCOA^2025-09-30^COCOA^COCOA^ANGELA INGRAO, INC.^INGRAO^ANGELA^448959^Inspection^ALL MEASURED HOT AND COLD TEMPERATURES ADEQUATE AT THIS TIME. PEST CONTROL IS PROVIDER BY BUILDING OWNER, RECORDS ARE NOT KEPT ONSITE.^NY^40.928236^ -73.751502
e7f3475e^AMACKASSIN CLUB - BAR^557 PALISADE AVENUE,  YONKERS^2025-07-11^8E^Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures^0^0^1^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^557 PALISADE AVENUE^YONKERS^10703^590707^YONKERS^AMACKASSIN CLUB - BAR^2026-06-30^AMACKASSIN SNACK BAR^AMACKASSIN CLUB - BAR^AMACKASSIN CLUB INC.^BELLO^RAYMOND^436709^Inspection^^NY^40.952873^ -73.888633
f3886405^HOLY TRINITY GREEK ORTHODOX CHURCH^10 MILL ROAD,  NEW ROCHELLE^2024-02-23^12C^Plumbing and sinks not properly sized, installed, maintained^0^0^2^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^10 MILL ROAD^NEW ROCHELLE^10804^590400^NEW ROCHELLE^HOLY TRINITY GREEK ORTHODOX CHURCH^2026-05-31^HOLY TRNTY GRK ORTH CHRCH^HOLY TRINITY GREEK ORTHODOX CHURCH^HELLENIC ORTHODOX COMMUNITY^KONDOS^GEORGE^443052^Inspection^All cold holding temperatures are adequate at this time.|Discussed|-New Allergen Law: The Westchester County Board of Legislators has enacted a “Food Allergy Restaurant Safety” Law that became effective November 9, 2022. The new law requires you to post signs in English and Spanish, (both in the front of your establishment so the sign is visible to customers and in the back of your establishment, so it is visible to food handlers) which provide food allergen information to patrons and staff. In addition, you are required to designate staff who will be trained in an approved Allergen Training Program. If you provide seating for your customers, you must always have at least one trained person in the kitchen and one trained person in the dining room during hours of operation. If you are take out only, you must have a least one trained person in the kitchen during hours of operation. The number of trained staff must also be entered in the space proved on the posted signs. The Westchester County Health Department has designated the ServSafe Food Allergen class as an acceptable course. Follow this link to access the course: https://www.servsafe.com/ServSafe-Allergens If you wish to take another course, please contact us prior to registering to verify it is approved. The required signs are available on our website for printing. If you wish to pick up pre-printed signs in both English and Spanish, you can come to our office at 25 Moore Avenue, 2nd Floor, Mount Kisco, NY 10549 any Monday through Friday between the hours of 9:00 am and 4:00 pm. If you have questions regarding this code, please feel free to contact your inspector directly, or you can call our office at (914) 864-7330.|-New guidelines for Reduce Single-Use Waste law|-Operator states that Church plans to renovate kitchen in January 2025 -- instructed operator to submit plans to WCDOH for approval prior to making any changes to facility.|All violations cited to checked for compliance during next routine inspe^NY^40.954494^ -73.797163
f3886405^HOLY TRINITY GREEK ORTHODOX CHURCH^10 MILL ROAD,  NEW ROCHELLE^2024-02-23^15B^Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans^0^0^2^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^10 MILL ROAD^NEW ROCHELLE^10804^590400^NEW ROCHELLE^HOLY TRINITY GREEK ORTHODOX CHURCH^2026-05-31^HOLY TRNTY GRK ORTH CHRCH^HOLY TRINITY GREEK ORTHODOX CHURCH^HELLENIC ORTHODOX COMMUNITY^KONDOS^GEORGE^443052^Inspection^All cold holding temperatures are adequate at this time.|Discussed|-New Allergen Law: The Westchester County Board of Legislators has enacted a “Food Allergy Restaurant Safety” Law that became effective November 9, 2022. The new law requires you to post signs in English and Spanish, (both in the front of your establishment so the sign is visible to customers and in the back of your establishment, so it is visible to food handlers) which provide food allergen information to patrons and staff. In addition, you are required to designate staff who will be trained in an approved Allergen Training Program. If you provide seating for your customers, you must always have at least one trained person in the kitchen and one trained person in the dining room during hours of operation. If you are take out only, you must have a least one trained person in the kitchen during hours of operation. The number of trained staff must also be entered in the space proved on the posted signs. The Westchester County Health Department has designated the ServSafe Food Allergen class as an acceptable course. Follow this link to access the course: https://www.servsafe.com/ServSafe-Allergens If you wish to take another course, please contact us prior to registering to verify it is approved. The required signs are available on our website for printing. If you wish to pick up pre-printed signs in both English and Spanish, you can come to our office at 25 Moore Avenue, 2nd Floor, Mount Kisco, NY 10549 any Monday through Friday between the hours of 9:00 am and 4:00 pm. If you have questions regarding this code, please feel free to contact your inspector directly, or you can call our office at (914) 864-7330.|-New guidelines for Reduce Single-Use Waste law|-Operator states that Church plans to renovate kitchen in January 2025 -- instructed operator to submit plans to WCDOH for approval prior to making any changes to facility.|All violations cited to checked for compliance during next routine inspe^NY^40.954494^ -73.797163
9ab40289^LA PINATA BAKERY^118 NEW MAIN STREET,  YONKERS^2025-08-25^11D^Non food contact surfaces of equipment not clean^0^0^4^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^118 NEW MAIN STREET^YONKERS^10701^590707^YONKERS^LA PINATA BAKERY^2025-10-31^^LA PINATA BAKERY^LA PINATA, LTD.^ZUNIGA^CECILIA^512817^Inspection^^NY^40.933082^ -73.896973
9ab40289^LA PINATA BAKERY^118 NEW MAIN STREET,  YONKERS^2025-08-25^12E^Handwashing facilities inaccessible, improperly located, dirty, in disrepair, improper fixtures, soap, and single service towels or hand drying devices missing^0^0^4^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^118 NEW MAIN STREET^YONKERS^10701^590707^YONKERS^LA PINATA BAKERY^2025-10-31^^LA PINATA BAKERY^LA PINATA, LTD.^ZUNIGA^CECILIA^512817^Inspection^^NY^40.933082^ -73.896973
9ab40289^LA PINATA BAKERY^118 NEW MAIN STREET,  YONKERS^2025-08-25^15A^Floors, walls, ceilings, not smooth, properly constructed, in disrepair, dirty surfaces^0^0^4^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^118 NEW MAIN STREET^YONKERS^10701^590707^YONKERS^LA PINATA BAKERY^2025-10-31^^LA PINATA BAKERY^LA PINATA, LTD.^ZUNIGA^CECILIA^512817^Inspection^^NY^40.933082^ -73.896973
946bca2c^AVENUE DELI & CAFE^704 NORTH AVENUE,  NEW ROCHELLE^2024-09-06^8A^Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)^0^0^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^704 NORTH AVENUE^NEW ROCHELLE^10801^590400^NEW ROCHELLE^AVENUE DELI & CAFE^2026-08-31^AVENUE DELI & CAFE^AVENUE DELI & CAFE^NAPOLITANO BROS. INC.^NAPOLITANO^JOSEPH^447265^Inspection^Measured temperatures are adequate at time of inspection. Deficiencies noted with operator.^NY^40.92533^ -73.78528
946bca2c^AVENUE DELI & CAFE^704 NORTH AVENUE,  NEW ROCHELLE^2024-09-06^10B^Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)^0^0^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^704 NORTH AVENUE^NEW ROCHELLE^10801^590400^NEW ROCHELLE^AVENUE DELI & CAFE^2026-08-31^AVENUE DELI & CAFE^AVENUE DELI & CAFE^NAPOLITANO BROS. INC.^NAPOLITANO^JOSEPH^447265^Inspection^Measured temperatures are adequate at time of inspection. Deficiencies noted with operator.^NY^40.92533^ -73.78528
946bca2c^AVENUE DELI & CAFE^704 NORTH AVENUE,  NEW ROCHELLE^2024-09-06^11B^Wiping cloths dirty, not stored properly in sanitizing solutions^0^0^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^704 NORTH AVENUE^NEW ROCHELLE^10801^590400^NEW ROCHELLE^AVENUE DELI & CAFE^2026-08-31^AVENUE DELI & CAFE^AVENUE DELI & CAFE^NAPOLITANO BROS. INC.^NAPOLITANO^JOSEPH^447265^Inspection^Measured temperatures are adequate at time of inspection. Deficiencies noted with operator.^NY^40.92533^ -73.78528
946bca2c^AVENUE DELI & CAFE^704 NORTH AVENUE,  NEW ROCHELLE^2024-09-06^14A^Insects, rodents present^0^0^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^704 NORTH AVENUE^NEW ROCHELLE^10801^590400^NEW ROCHELLE^AVENUE DELI & CAFE^2026-08-31^AVENUE DELI & CAFE^AVENUE DELI & CAFE^NAPOLITANO BROS. INC.^NAPOLITANO^JOSEPH^447265^Inspection^Measured temperatures are adequate at time of inspection. Deficiencies noted with operator.^NY^40.92533^ -73.78528
946bca2c^AVENUE DELI & CAFE^704 NORTH AVENUE,  NEW ROCHELLE^2024-09-06^14B^Effective measures not used to control entrance (rodent-, insect-proof contruction). Harborage areas available for rodents, insects and other vermin^0^0^5^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^704 NORTH AVENUE^NEW ROCHELLE^10801^590400^NEW ROCHELLE^AVENUE DELI & CAFE^2026-08-31^AVENUE DELI & CAFE^AVENUE DELI & CAFE^NAPOLITANO BROS. INC.^NAPOLITANO^JOSEPH^447265^Inspection^Measured temperatures are adequate at time of inspection. Deficiencies noted with operator.^NY^40.92533^ -73.78528
fc3c3a7c^ANGLEBROOK DINING CLUB^100 ROUTE 202,  LINCOLNDALE^2025-05-06^15B^Lighting and ventilation inadequate, fixtures not shielded, dirty ventilation hoods, ductwork, filters, exhaust fans^0^0^1^Food Service Establishment - Food Service Establishment^Westchester County^WESTCHESTER^100 ROUTE 202^LINCOLNDALE^10540^596600^SOMERS^ANGLEBROOK DINING CLUB^2025-11-30^ANGLEBROOK DINING CLUB^ANGLEBROOK DINING CLUB^ANGLEBROOK DINING CLUB, INC.^SULLIVAN^MATTHEW^456415^Inspection^All measured hot and cold holding temperatures adequate. Observed  staff food handling procedures adequate. Extermination regular and adequate. Violations to be corrected by next routine inspection.^NY^41.323878^ -73.702274
78a8cf5a^ERIC'S OFFICE RESTAURANT^2574 MACEDON  ROAD,  CANANDAIGUA^2025-03-18^^No violations found.^0^0^0^Food Service Establishment - Restaurant^Geneva District Office^ONTARIO^2574 MACEDON  ROAD^CANANDAIGUA^14424^345200^CANANDAIGUA^ERIC'S OFFICE RESTAURANT^2027-03-31^^ERIC'S OFFICE RESTAURANT^BRECK INC^ZIMMERMAN^ERIC^326041^Inspection^All temperatures adequate at time of inspection.^NY^42.905878^ -77.293117
d793d366^HOT DOG HUT CAFE^4 EAST MAIN STREET,  JOHNSTOWN^2025-06-18^^No violations found.^0^0^0^Food Service Establishment - Restaurant^Herkimer District Office^FULTON^4 EAST MAIN STREET^JOHNSTOWN^12095^170200^JOHNSTOWN^HOT DOG HUT CAFE^2025-10-31^^HOT DOG HUT CAFE^^RICHARD^TODD^340653^Inspection^No violations observed.  Noted proper hot/cold holding temps, glove usage^NY^43.006395^ -74.371064
ba98abea^ILION ELKS LODGE #1444^8 WEST STREET,  ILION^2025-08-26^1F^Critical Violation [RED] Shellfish not from approved sources, improperly tagged/labeled, tags not  retained 90 days.^1^0^0^Food Service Establishment - Food Service Establishment^Herkimer District Office^HERKIMER^8 WEST STREET^ILION^13357^210100^GERMAN FLATS^ILION ELKS LODGE #1444^2025-11-30^^ILION ELKS LODGE #1444^ILION ELKS LODGE #1444^MALEY^LEE^341711^Inspection^Noted proper cold holding temps, product therm, gloves, sanitizer^NY^43.016171^ -75.038544
1f00bb9f^LANTERNS, THE^275 RASBACH ROAD,  CLAYVILLE^2025-07-17^^No violations found.^0^0^0^Food Service Establishment - Restaurant^Herkimer District Office^HERKIMER^275 RASBACH ROAD^CLAYVILLE^13322^215600^LITCHFIELD^THE LANTERNS^2027-07-31^THE LANTERNS^THE LANTERNS^THE LANTERNS OF RASBACH ROAD, INC.^RASBACH^HAROLD^338712^Inspection^Primarily tavern business. - Refrigeration <45F, sanitizer and probe therm available. Clam origination tags being retained for review.^NY^42.978896^ -75.19196
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^8A^Food not protected during storage, preparation, display, transportation and service, from potential sources of contamination (e.g., food uncovered, mislabeled, stored on floor, missing or inadequate sneeze guards, food containers double stacked)^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^8E^Accurate thermometers not available or used to evaluate refrigerated or heated storage temperatures^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^8F^Improper thawing procedures used^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^10A^Food (ice) contact surfaces are improperly designed, constructed, installed, located (cracks, open seams, pitted surfaces, tin cans reused, uncleanable or corroded food contact surfaces)^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^10B^Non-food contact surfaces and equipment are improperly designed, constructed, installed, maintained (equipment not readily accessible for cleaning, surface not smooth finish)^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^11B^Wiping cloths dirty, not stored properly in sanitizing solutions^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^11D^Non food contact surfaces of equipment not clean^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
7956f786^PIONEER PATIO RESTAURANT^46 PIONEER STREET,  COOPERSTOWN^2025-04-24^12C^Plumbing and sinks not properly sized, installed, maintained^0^0^10^Food Service Establishment - Restaurant^Oneonta District Office^OTSEGO^46 PIONEER STREET^COOPERSTOWN^13326^382401^OTSEGO^PIONEER PATIO RESTAURANT^2025-12-31^^PIONEER PATIO RESTAURANT^PIONEER PATIO RESTAURANT, INC.^Busse^Richard^354089^Inspection^1. All violations must be corrected and are subject to enforcement action.|2. Please contact the Oneonta District Office at 607-432-3911 or odo@health.ny.gov with any questions or to provide correction updates.|3. Education regarding the Department’s Food Allergen Law was provided.  The operator was advised that they must post a notice to their employees raising food allergy awareness.  The notice must contain information on 1) the process to follow when a customer notifies an employee of a food allergy, 2) how to avoid cross-contact, and 3) the procedures to be followed in the event a customer experiences an allergic reaction, including when to call 9-1-1. The notice must be posted in a conspicuous location, and in at least one of the languages spoken by each employee, provided those languages are among those translated by the Department. The law also requires that food service establishments include the following statement on their menu or menu assembly: “If you have a food allergy, please notify us,” along with a message informing customers that allergen information is available for prepared food items. If the menu is written in a language other than English and is one that the Department makes a translation for, the menu statement must be written in that language. Please be advised that online menus must also include this statement, and a method by which a customer can indicate if they have a food allergy.  In response to this law, the Department created a Food Allergy Awareness notice containing information for food service establishment employees on food allergies. This notice, and the required menu statement, are available on the Department’s website in English as well as the top six languages spoken in the State; https://www.health.ny.gov/environmental/indoors/food_safety/guidance.htm^NY^42.699983^ -74.924534
